,0,1,2
0,0.13912428977272728,0.086609375,0.2
1,0.14258664772727273,0.19458167613636362,0.2
2,0.14136150568181818,0.1394502840909091,0.2
3,0.14658167613636364,0.16443252840909092,0.2
4,0.14604900568181817,0.11132528409090911,0.2
5,0.15792755681818182,0.1670958806818182,0.2
6,0.15553053977272727,0.19181178977272728,0.2
7,0.15787428977272727,0.13918394886363636,0.2
8,0.1518018465909091,0.11292329545454546,0.2
9,0.15782102272727272,0.08256107954545455,0.2
10,0.18749076704545453,0.16389985795454545,0.2
11,0.17944744318181818,0.1445106534090909,0.2
12,0.1780625,0.1974580965909091,0.2
13,0.17545241477272727,0.07632883522727273,0.2
14,0.17012571022727274,0.10850213068181819,0.2
15,0.20938352272727273,0.14999715909090908,0.2
16,0.2312762784090909,0.17897443181818182,0.2
17,0.21417755681818182,0.09150994318181818,0.2
18,0.18434801136363638,0.11606605113636365,0.2
19,0.15339985795454544,0.10967400568181818,0.2
20,0.16032457386363635,0.16464559659090908,0.2
21,0.15334659090909092,0.19335653409090908,0.2
22,0.14200071022727273,0.08373295454545454,0.2
23,0.1560632102272727,0.1388643465909091,0.2
24,0.22264701704545453,0.108875,0.2
25,0.2221143465909091,0.1804659090909091,0.2
26,0.22184801136363635,0.2003877840909091,0.2
27,0.20613423295454547,0.09044460227272727,0.2
28,0.1430127840909091,0.20534161931818182,0.2
29,0.16671661931818182,0.13955681818181817,0.2
30,0.1691669034090909,0.16800142045454544,0.2
31,0.17939417613636366,0.11590625000000002,0.2
32,0.17076491477272726,0.19495454545454546,0.2
33,0.16309446022727273,0.08101633522727272,0.2
34,0.15728835227272728,0.1695461647727273,0.2
35,0.1590994318181818,0.13971661931818183,0.2
36,0.15595667613636363,0.19671235795454547,0.2
37,0.16277485795454544,0.11089914772727272,0.2
38,0.1634140625,0.08650284090909091,0.2
39,0.169859375,0.15111576704545454,0.2
40,0.18701136363636364,0.17711008522727273,0.2
41,0.1752393465909091,0.19724502840909092,0.2
42,0.17822230113636364,0.09300142045454546,0.2
43,0.16719602272727274,0.11159161931818182,0.2
44,0.24123721590909092,0.1799865056818182,0.2
45,0.23713565340909093,0.11548011363636365,0.2
46,0.23649644886363635,0.19985511363636363,0.2
47,0.23239488636363637,0.08948579545454546,0.2
48,0.2098096590909091,0.14360511363636363,0.2
49,0.1586200284090909,0.19298366477272727,0.2
50,0.15691548295454544,0.1691200284090909,0.2
51,0.15574360795454545,0.11143181818181819,0.2
52,0.15339985795454544,0.08304048295454546,0.2
53,0.1527606534090909,0.1385447443181818,0.2
54,0.14146803977272726,0.19048011363636363,0.2
55,0.14786008522727273,0.16480539772727273,0.2
56,0.14833948863636365,0.13833167613636363,0.2
57,0.14780681818181818,0.11260369318181818,0.2
58,0.17358806818181818,0.13961008522727272,0.2
59,0.17241619318181817,0.10940767045454544,0.2
60,0.17140411931818184,0.08703551136363637,0.2
61,0.1693799715909091,0.17476633522727272,0.2
62,0.16842116477272728,0.1951143465909091,0.2
63,0.20757244318181817,0.15905255681818184,0.2
64,0.20181960227272727,0.1472805397727273,0.2
65,0.1935099431818182,0.07435795454545455,0.2
66,0.19239133522727275,0.19729829545454547,0.2
67,0.17321519886363634,0.10871519886363637,0.2
68,0.15574360795454545,0.11116548295454545,0.2
69,0.1545184659090909,0.14280610795454546,0.2
70,0.15824715909090908,0.16352698863636364,0.2
71,0.15489133522727272,0.08479829545454545,0.2
72,0.1495646306818182,0.19293039772727272,0.2
73,0.19734517045454547,0.14983735795454545,0.2
74,0.1984637784090909,0.0836796875,0.2
75,0.20235227272727274,0.1242159090909091,0.2
76,0.2089041193181818,0.1977776988636364,0.2
77,0.18653196022727275,0.1726356534090909,0.2
78,0.16554474431818184,0.11665198863636364,0.2
79,0.18962144886363635,0.1414211647727273,0.2
80,0.1923380681818182,0.08756818181818182,0.2
81,0.18935511363636365,0.2052350852272727,0.2
82,0.18243039772727274,0.16597727272727272,0.2
83,0.139390625,0.1648586647727273,0.2
84,0.14359872159090908,0.13742613636363635,0.2
85,0.14157457386363637,0.11063281249999998,0.2
86,0.14146803977272726,0.0825078125,0.2
87,0.13853835227272726,0.19293039772727272,0.2
88,0.13358451704545454,0.16603053977272728,0.2
89,0.13475639204545453,0.1373196022727273,0.2
90,0.13507599431818182,0.11004687500000002,0.2
91,0.13512926136363637,0.08346661931818182,0.2
92,0.13598153409090907,0.08309375,0.2
93,0.13965696022727273,0.1372130681818182,0.2
94,0.1365674715909091,0.16555113636363636,0.2
95,0.13901775568181818,0.10914133522727273,0.2
96,0.13875142045454544,0.1927705965909091,0.2
97,0.14093536931818182,0.13785227272727274,0.2
98,0.13885795454545455,0.16555113636363636,0.2
99,0.14263991477272728,0.11079261363636364,0.2
100,0.14258664772727273,0.08325355113636364,0.2
101,0.13480965909090908,0.16437926136363637,0.2
102,0.13443678977272727,0.13838494318181818,0.2
103,0.1351825284090909,0.10908806818181818,0.2
104,0.1424268465909091,0.08618323863636364,0.2
105,0.1414147727272727,0.16730894886363637,0.2
106,0.14290625,0.11436150568181819,0.2
107,0.14258664772727273,0.14067542613636363,0.2
108,0.141734375,0.19543394886363638,0.2
109,0.14530326704545454,0.1368934659090909,0.2
110,0.14066903409090908,0.16672301136363635,0.2
111,0.14194744318181818,0.11047301136363638,0.2
112,0.1456228693181818,0.08336008522727273,0.2
113,0.14578267045454546,0.1912258522727273,0.2
114,0.13246590909090908,0.13694673295454546,0.2
115,0.132359375,0.1924509943181818,0.2
116,0.13262571022727274,0.16432599431818182,0.2
117,0.17065838068181818,0.1669893465909091,0.2
118,0.16911363636363635,0.1365205965909091,0.2
119,0.15824715909090908,0.10994034090909091,0.2
120,0.17539914772727272,0.19463494318181818,0.2
121,0.16405326704545453,0.08575710227272727,0.2
122,0.18434801136363638,0.08011079545454546,0.2
123,0.183921875,0.1403025568181818,0.2
124,0.18120525568181817,0.1695461647727273,0.2
125,0.17859517045454545,0.19878977272727272,0.2
126,0.17241619318181817,0.11489417613636363,0.2
127,0.1881299715909091,0.1635802556818182,0.2
128,0.1840284090909091,0.14083522727272726,0.2
129,0.17800923295454546,0.1918650568181818,0.2
130,0.16431960227272727,0.11047301136363638,0.2
131,0.14386505681818182,0.08234801136363637,0.2
132,0.1535596590909091,0.16901349431818183,0.2
133,0.153453125,0.11329616477272728,0.2
134,0.15664914772727273,0.140515625,0.2
135,0.15771448863636364,0.1945284090909091,0.2
136,0.15691548295454544,0.07963139204545455,0.2
137,0.15435866477272728,0.08165553977272727,0.2
138,0.16314772727272728,0.11265696022727273,0.2
139,0.15925923295454544,0.14200710227272728,0.2
140,0.15547727272727274,0.19660582386363637,0.2
141,0.14082883522727274,0.16539133522727273,0.2
142,0.21582883522727275,0.20411647727272728,0.2
143,0.21007599431818183,0.14445738636363636,0.2
144,0.20778551136363638,0.16017116477272728,0.2
145,0.2061875,0.13929048295454546,0.2
146,0.2030447443181818,0.06455681818181819,0.2
147,0.16719602272727274,0.19234446022727272,0.2
148,0.1649588068181818,0.17077130681818184,0.2
149,0.16325426136363635,0.1105262784090909,0.2
150,0.16016477272727273,0.08197514204545454,0.2
151,0.16011150568181817,0.1375859375,0.2
152,0.20741264204545456,0.10802272727272727,0.2
153,0.20363068181818184,0.14131463068181818,0.2
154,0.20320454545454547,0.0955049715909091,0.2
155,0.19510795454545454,0.20630042613636362,0.2
156,0.19143252840909092,0.16411292613636363,0.2
157,0.16123011363636364,0.11356249999999998,0.2
158,0.15968536931818184,0.08889985795454546,0.2
159,0.1646924715909091,0.1966590909090909,0.2
160,0.16384019886363638,0.13998295454545454,0.2
161,0.16522514204545455,0.16762855113636363,0.2
162,0.1426931818181818,0.163953125,0.2
163,0.164,0.13881107954545455,0.2
